# 
{"kP":"10","kD":"0","kI":"0","density":"997","profile":["led: 25, 25, 100","dive: 5.0, 0.30, 30.00, 500.00"]}

led: 25, 25, 100
EX20, 00:08:03, 100.56, -0.08
EX20, 00:08:03, 100.56, -0.08
EX20, 00:08:03, 100.56, -0.08
EX20, 00:08:03, 100.56, -0.08
EX20, 00:08:03, 100.56, -0.08
EX20, 00:08:03, 100.56, -0.08
EX20, 00:08:03, 100.56, -0.08
EX20, 00:08:04, 100.56, -0.08
EX20, 00:08:04, 100.56, -0.08
EX20, 00:08:04, 100.56, -0.08
EX20, 00:08:04, 100.56, -0.08
EX20, 00:08:04, 100.56, -0.08
EX20, 00:08:04, 100.56, -0.08
EX20, 00:08:04, 100.56, -0.08
EX20, 00:08:04, 100.56, -0.08
EX20, 00:08:05, 100.56, -0.08
EX20, 00:08:05, 100.56, -0.08
EX20, 00:08:05, 100.55, -0.08
EX20, 00:08:05, 100.56, -0.08
EX20, 00:08:05, 100.56, -0.08
EX20, 00:08:06, 100.56, -0.08
EX20, 00:08:08, 100.54, -0.08
EX20, 00:08:10, 100.54, -0.08
EX20, 00:08:13, 100.54, -0.08
EX20, 00:08:13, 100.54, -0.08
EX20, 00:08:13, 100.54, -0.08
EX20, 00:08:14, 100.54, -0.08
EX20, 00:08:14, 100.55, -0.08

EX20, 00:08:14, 100.54, -0.08
EX20, 00:08:14, 100.55, -0.08
EX20, 00:08:14, 100.55, -0.08
EX20, 00:08:14, 100.55, -0.08
EX20, 00:08:14, 100.55, -0.08
EX20, 00:08:14, 100.55, -0.08
EX20, 00:08:15, 100.55, -0.08
EX20, 00:08:15, 100.55, -0.08
EX20, 00:08:15, 100.55, -0.08
EX20, 00:08:15, 100.55, -0.08
EX20, 00:08:15, 100.55, -0.08
EX20, 00:08:15, 100.56, -0.08
EX20, 00:08:15, 100.56, -0.08
EX20, 00:08:15, 100.56, -0.08
EX20, 00:08:16, 100.55, -0.08
EX20, 00:08:16, 100.56, -0.08
EX20, 00:08:16, 100.56, -0.08
EX20, 00:08:16, 100.56, -0.08
EX20, 00:08:16, 100.55, -0.08
EX20, 00:08:16, 100.56, -0.08
EX20, 00:08:16, 100.56, -0.08
EX20, 00:08:16, 100.55, -0.08
EX20, 00:08:17, 100.56, -0.08
EX20, 00:08:17, 100.56, -0.08
EX20, 00:08:17, 100.56, -0.08
EX20, 00:08:17, 100.56, -0.08
EX20, 00:08:17, 100.56, -0.08
EX20, 00:08:17, 100.56, -0.08
EX20, 00:08:17, 100.56, -0.08
EX20, 00:08:17, 100.56, -0.08
EX20, 00:08:18, 100.56, -0.08
EX20, 00:08:18, 100.55, -0.08
EX20, 00:08:18, 100.56, -0.08

EX20, 00:08:18, 100.56, -0.08
EX20, 00:08:18, 100.56, -0.08
EX20, 00:08:18, 100.56, -0.08
EX20, 00:08:18, 100.55, -0.08
EX20, 00:08:21, 100.56, -0.08
EX20, 00:08:21, 100.54, -0.08
EX20, 00:08:21, 100.54, -0.08
EX20, 00:08:21, 100.55, -0.08
EX20, 00:08:21, 100.55, -0.08
EX20, 00:08:21, 100.55, -0.08
EX20, 00:08:21, 100.55, -0.08
EX20, 00:08:22, 100.55, -0.08
EX20, 00:08:22, 100.55, -0.08
EX20, 00:08:22, 100.56, -0.08
EX20, 00:08:22, 100.55, -0.08
EX20, 00:08:22, 100.56, -0.08
EX20, 00:08:22, 100.56, -0.08
EX20, 00:08:22, 100.55, -0.08
EX20, 00:08:22, 100.56, -0.08
EX20, 00:08:23, 100.55, -0.08
EX20, 00:08:23, 100.56, -0.08
EX20, 00:08:23, 100.56, -0.08
EX20, 00:08:23, 100.56, -0.08
EX20, 00:08:23, 100.56, -0.08
EX20, 00:08:23, 100.56, -0.08
EX20, 00:08:23, 100.56, -0.08
EX20, 00:08:23, 100.56, -0.08
EX20, 00:08:24, 100.56, -0.08
EX20, 00:08:24, 100.56, -0.08
EX20, 00:08:24, 100.56, -0.08
EX20, 00:08:24, 100.56, -0.08
EX20, 00:08:24, 100.56, -0.08
EX20, 00:08:24, 100.56, -0.08

EX20, 00:08:24, 100.56, -0.08
EX20, 00:08:24, 100.56, -0.08
EX20, 00:08:25, 100.56, -0.08
EX20, 00:08:25, 100.56, -0.08
EX20, 00:08:25, 100.56, -0.08
EX20, 00:08:25, 100.56, -0.08
EX20, 00:08:25, 100.56, -0.08
EX20, 00:08:25, 100.56, -0.08
EX20, 00:08:25, 100.56, -0.08
EX20, 00:08:25, 100.56, -0.08
EX20, 00:08:26, 100.56, -0.08
EX20, 00:08:26, 100.56, -0.08
EX20, 00:08:26, 100.56, -0.08
EX20, 00:08:26, 100.56, -0.08
EX20, 00:08:26, 100.56, -0.08
EX20, 00:08:26, 100.56, -0.08
EX20, 00:08:26, 100.56, -0.08
EX20, 00:08:26, 100.56, -0.08
EX20, 00:08:27, 100.56, -0.08
EX20, 00:08:27, 100.56, -0.08
EX20, 00:08:27, 100.56, -0.08
EX20, 00:08:27, 100.56, -0.08
EX20, 00:08:27, 100.56, -0.08
EX20, 00:08:27, 100.56, -0.08
EX20, 00:08:27, 100.56, -0.08
EX20, 00:08:27, 100.56, -0.08
EX20, 00:08:28, 100.56, -0.08
EX20, 00:08:28, 100.56, -0.08
EX20, 00:08:28, 100.56, -0.08
EX20, 00:08:28, 100.56, -0.08
EX20, 00:08:28, 100.56, -0.08
EX20, 00:08:28, 100.56, -0.08
EX20, 00:08:28, 100.56, -0.08

