# 
{"kP":"1","kD":"0","kI":"0","density":"997","profile":["dive: 2.0, 0.30, 30.00, 300.00","surface"]}

dive: 2.0, 0.30, 30.00, 300.00
EX20, 00:04:01, -1.36, 3.36
EX20, 00:04:01, -1.36, 3.36
EX20, 00:04:01, -1.36, 3.36
EX20, 00:04:01, -1.36, 3.36
EX20, 00:04:01, -1.36, 3.36
EX20, 00:04:01, -1.36, 3.36
EX20, 00:04:02, -1.36, 3.36
EX20, 00:04:02, -1.36, 3.36
EX20, 00:04:02, -1.36, 3.36
EX20, 00:04:02, -1.36, 3.36
EX20, 00:04:02, -1.36, 3.36
EX20, 00:04:02, -1.36, 3.36
EX20, 00:04:02, -1.36, 3.36
EX20, 00:04:02, -1.36, 3.36
EX20, 00:04:03, -1.36, 3.36
EX20, 00:04:03, -1.36, 3.36
EX20, 00:04:03, -1.36, 3.36
EX20, 00:04:03, -1.36, 3.36
EX20, 00:04:03, -1.36, 3.36
EX20, 00:04:03, -1.36, 3.36
EX20, 00:04:03, -1.36, 3.36
EX20, 00:04:03, -1.36, 3.35
EX20, 00:04:04, -1.36, 3.35
EX20, 00:04:04, -1.36, 3.35
EX20, 00:04:04, -1.36, 3.35
EX20, 00:04:04, -1.36, 3.35
EX20, 00:04:04, -1.36, 3.35
EX20, 00:04:04, -1.36, 3.35
EX20, 00:04:04, -1.35, 3.35
EX20, 00:04:04, -1.35, 3.35
EX20, 00:04:05, -1.35, 3.35
EX20, 00:04:05, -1.35, 3.34
EX20, 00:04:05, -1.35, 3.34

EX20, 00:04:05, -1.35, 3.34
EX20, 00:04:05, -1.35, 3.34
EX20, 00:04:05, -1.35, 3.34
EX20, 00:04:05, -1.34, 3.34
EX20, 00:04:06, -1.34, 3.33
EX20, 00:04:06, -1.34, 3.33
EX20, 00:04:06, -1.34, 3.33
EX20, 00:04:06, -1.34, 3.33
EX20, 00:04:06, -1.34, 3.32
EX20, 00:04:06, -1.34, 3.32
EX20, 00:04:06, -1.34, 3.32
EX20, 00:04:06, -1.31, 3.31
EX20, 00:04:07, -1.31, 3.31
EX20, 00:04:07, -1.31, 3.31
EX20, 00:04:07, -1.31, 3.30
EX20, 00:04:07, -1.31, 3.30
EX20, 00:04:07, -1.31, 3.29
EX20, 00:04:07, -1.31, 3.29
EX20, 00:04:07, -1.31, 3.28
EX20, 00:04:07, -1.28, 3.28
EX20, 00:04:08, -1.28, 3.27
EX20, 00:04:08, -1.28, 3.26
EX20, 00:04:08, -1.28, 3.26
EX20, 00:04:08, -1.28, 3.25
EX20, 00:04:08, -1.28, 3.25
EX20, 00:04:08, -1.28, 3.24
EX20, 00:04:08, -1.28, 3.23
EX20, 00:04:08, -1.23, 3.23
EX20, 00:04:09, -1.23, 3.22
EX20, 00:04:09, -1.23, 3.21
EX20, 00:04:09, -1.23, 3.20
EX20, 00:04:09, -1.23, 3.20
EX20, 00:04:09, -1.23, 3.19
EX20, 00:04:09, -1.23, 3.18
EX20, 00:04:09, -1.23, 3.17

EX20, 00:04:09, -1.16, 3.16
EX20, 00:04:10, -1.16, 3.15
EX20, 00:04:10, -1.16, 3.14
EX20, 00:04:10, -1.16, 3.14
EX20, 00:04:10, -1.16, 3.13
EX20, 00:04:10, -1.16, 3.12
EX20, 00:04:10, -1.16, 3.11
EX20, 00:04:10, -1.16, 3.10
EX20, 00:04:10, -1.09, 3.09
EX20, 00:04:11, -1.09, 3.08
EX20, 00:04:11, -1.09, 3.07
EX20, 00:04:11, -1.09, 3.06
EX20, 00:04:11, -1.09, 3.05
EX20, 00:04:11, -1.09, 3.04
EX20, 00:04:11, -1.09, 3.03
EX20, 00:04:11, -1.09, 3.02
EX20, 00:04:11, -1.00, 3.00
EX20, 00:04:12, -1.00, 2.99
EX20, 00:04:12, -1.00, 2.98
EX20, 00:04:12, -1.00, 2.97
EX20, 00:04:12, -1.00, 2.96
EX20, 00:04:12, -1.00, 2.95
EX20, 00:04:12, -1.00, 2.94
EX20, 00:04:12, -1.00, 2.92
EX20, 00:04:12, -0.91, 2.91
EX20, 00:04:13, -0.91, 2.90
EX20, 00:04:13, -0.91, 2.89
EX20, 00:04:13, -0.91, 2.88
EX20, 00:04:13, -0.91, 2.86
EX20, 00:04:13, -0.91, 2.85
EX20, 00:04:13, -0.91, 2.84
EX20, 00:04:13, -0.91, 2.82
EX20, 00:04:14, -0.81, 2.81
EX20, 00:04:14, -0.81, 2.80
EX20, 00:04:14, -0.81, 2.78

EX20, 00:04:14, -0.81, 2.77
EX20, 00:04:14, -0.81, 2.76
EX20, 00:04:14, -0.81, 2.74
EX20, 00:04:14, -0.81, 2.73
EX20, 00:04:14, -0.81, 2.72
EX20, 00:04:15, -0.70, 2.70
EX20, 00:04:15, -0.70, 2.69
EX20, 00:04:15, -0.70, 2.67
EX20, 00:04:15, -0.70, 2.66
EX20, 00:04:15, -0.70, 2.64
EX20, 00:04:15, -0.70, 2.63
EX20, 00:04:15, -0.70, 2.61
EX20, 00:04:15, -0.70, 2.60
EX20, 00:04:16, -0.59, 2.59
EX20, 00:04:16, -0.59, 2.57
EX20, 00:04:16, -0.59, 2.55
EX20, 00:04:16, -0.59, 2.54
EX20, 00:04:16, -0.59, 2.52
EX20, 00:04:16, -0.59, 2.51
EX20, 00:04:16, -0.59, 2.49
EX20, 00:04:16, -0.59, 2.48
EX20, 00:04:17, -0.46, 2.46
EX20, 00:04:17, -0.46, 2.45
EX20, 00:04:17, -0.46, 2.43
EX20, 00:04:17, -0.46, 2.41
EX20, 00:04:17, -0.46, 2.40
EX20, 00:04:17, -0.46, 2.38
EX20, 00:04:17, -0.46, 2.36
EX20, 00:04:17, -0.46, 2.35
EX20, 00:04:18, -0.33, 2.33
EX20, 00:04:18, -0.33, 2.32
EX20, 00:04:18, -0.33, 2.30
EX20, 00:04:18, -0.33, 2.28
EX20, 00:04:18, -0.33, 2.27
EX20, 00:04:18, -0.33, 2.25

EX20, 00:04:18, -0.33, 2.24
EX20, 00:04:18, -0.33, 2.22
EX20, 00:04:19, -0.20, 2.20
EX20, 00:04:19, -0.20, 2.19
EX20, 00:04:19, -0.20, 2.17
EX20, 00:04:19, -0.20, 2.16
EX20, 00:04:19, -0.20, 2.14
EX20, 00:04:19, -0.20, 2.12
EX20, 00:04:19, -0.20, 2.11
EX20, 00:04:19, -0.20, 2.09
EX20, 00:04:20, -0.08, 2.08
EX20, 00:04:20, -0.08, 2.06
EX20, 00:04:20, -0.08, 2.05
EX20, 00:04:20, -0.08, 2.03
EX20, 00:04:20, -0.08, 2.01
EX20, 00:04:20, -0.08, 2.00
EX20, 00:04:20, -0.08, 1.98
EX20, 00:04:21, -0.08, 1.97
EX20, 00:04:21, 0.05, 1.95
EX20, 00:04:21, 0.05, 1.94
EX20, 00:04:21, 0.05, 1.92
EX20, 00:04:21, 0.05, 1.91
EX20, 00:04:21, 0.05, 1.89
EX20, 00:04:21, 0.05, 1.88
EX20, 00:04:21, 0.05, 1.86
EX20, 00:04:22, 0.05, 1.85
EX20, 00:04:22, 0.17, 1.83
EX20, 00:04:22, 0.17, 1.82
EX20, 00:04:22, 0.17, 1.80
EX20, 00:04:22, 0.17, 1.79
EX20, 00:04:22, 0.17, 1.77
EX20, 00:04:22, 0.17, 1.76
EX20, 00:04:22, 0.17, 1.74
EX20, 00:04:23, 0.17, 1.73
EX20, 00:04:23, 0.28, 1.72
EX20, 00:04:23, 0.28, 1.70

EX20, 00:04:23, 0.28, 1.69
EX20, 00:04:23, 0.28, 1.68
EX20, 00:04:23, 0.28, 1.67
EX20, 00:04:23, 0.28, 1.65
EX20, 00:04:23, 0.28, 1.64
EX20, 00:04:24, 0.28, 1.63
EX20, 00:04:24, 0.28, 1.62
EX20, 00:04:24, 0.39, 1.60
EX20, 00:04:24, 0.39, 1.59
EX20, 00:04:24, 0.39, 1.58
EX20, 00:04:24, 0.39, 1.57
EX20, 00:04:24, 0.39, 1.56
EX20, 00:04:24, 0.39, 1.55
EX20, 00:04:25, 0.39, 1.54
EX20, 00:04:25, 0.39, 1.53
EX20, 00:04:25, 0.48, 1.52
EX20, 00:04:25, 0.48, 1.51
EX20, 00:04:25, 0.48, 1.50
EX20, 00:04:25, 0.48, 1.49
EX20, 00:04:25, 0.48, 1.48
EX20, 00:04:25, 0.48, 1.47
EX20, 00:04:26, 0.48, 1.47
EX20, 00:04:26, 0.48, 1.46
EX20, 00:04:26, 0.54, 1.45
EX20, 00:04:26, 0.54, 1.44
EX20, 00:04:26, 0.54, 1.44
EX20, 00:04:26, 0.54, 1.43
EX20, 00:04:26, 0.54, 1.43
EX20, 00:04:26, 0.54, 1.42
EX20, 00:04:27, 0.54, 1.42
EX20, 00:04:27, 0.54, 1.41
EX20, 00:04:27, 0.59, 1.41
EX20, 00:04:27, 0.59, 1.40
EX20, 00:04:27, 0.59, 1.40
EX20, 00:04:27, 0.59, 1.40
EX20, 00:04:27, 0.59, 1.40
EX20, 00:04:27, 0.59, 1.40

EX20, 00:04:28, 0.59, 1.39
EX20, 00:04:28, 0.59, 1.39
EX20, 00:04:28, 0.61, 1.39
EX20, 00:04:28, 0.61, 1.39
EX20, 00:04:28, 0.61, 1.39
EX20, 00:04:28, 0.61, 1.39
EX20, 00:04:28, 0.61, 1.40
EX20, 00:04:28, 0.61, 1.40
EX20, 00:04:29, 0.61, 1.40
EX20, 00:04:29, 0.61, 1.40
EX20, 00:04:29, 0.60, 1.41
EX20, 00:04:29, 0.60, 1.41
EX20, 00:04:29, 0.60, 1.41
EX20, 00:04:29, 0.60, 1.42
EX20, 00:04:29, 0.60, 1.42
EX20, 00:04:30, 0.60, 1.43
EX20, 00:04:30, 0.60, 1.43
EX20, 00:04:30, 0.60, 1.44
EX20, 00:04:30, 0.56, 1.45
EX20, 00:04:30, 0.56, 1.45
EX20, 00:04:30, 0.56, 1.46
EX20, 00:04:30, 0.56, 1.47
EX20, 00:04:30, 0.56, 1.48
EX20, 00:04:31, 0.56, 1.49
EX20, 00:04:31, 0.56, 1.50
EX20, 00:04:31, 0.56, 1.51
EX20, 00:04:31, 0.49, 1.52
EX20, 00:04:31, 0.49, 1.53
EX20, 00:04:31, 0.49, 1.54
EX20, 00:04:31, 0.49, 1.55
EX20, 00:04:31, 0.49, 1.56
EX20, 00:04:32, 0.49, 1.58
EX20, 00:04:32, 0.49, 1.59
EX20, 00:04:32, 0.49, 1.60
EX20, 00:04:32, 0.39, 1.62
EX20, 00:04:32, 0.39, 1.63
EX20, 00:04:32, 0.39, 1.64

EX20, 00:04:32, 0.39, 1.66
EX20, 00:04:32, 0.39, 1.67
EX20, 00:04:33, 0.39, 1.69
EX20, 00:04:33, 0.39, 1.70
EX20, 00:04:33, 0.39, 1.72
EX20, 00:04:33, 0.28, 1.74
EX20, 00:04:33, 0.28, 1.75
EX20, 00:04:33, 0.28, 1.77
EX20, 00:04:33, 0.28, 1.79
EX20, 00:04:33, 0.28, 1.80
EX20, 00:04:34, 0.28, 1.82
EX20, 00:04:34, 0.28, 1.84
EX20, 00:04:34, 0.28, 1.86
EX20, 00:04:34, 0.14, 1.87
EX20, 00:04:34, 0.14, 1.89
EX20, 00:04:34, 0.14, 1.91
EX20, 00:04:34, 0.14, 1.93
EX20, 00:04:34, 0.14, 1.95
EX20, 00:04:35, 0.14, 1.97
EX20, 00:04:35, 0.14, 1.99
EX20, 00:04:35, 0.14, 2.01
EX20, 00:04:35, -0.01, 2.03
EX20, 00:04:35, -0.01, 2.05
EX20, 00:04:35, -0.01, 2.07
EX20, 00:04:35, -0.01, 2.09
EX20, 00:04:35, -0.01, 2.11
EX20, 00:04:36, -0.01, 2.13
EX20, 00:04:36, -0.01, 2.15
EX20, 00:04:36, -0.01, 2.18
EX20, 00:04:36, -0.18, 2.20
EX20, 00:04:36, -0.18, 2.22
EX20, 00:04:36, -0.18, 2.24
EX20, 00:04:36, -0.18, 2.26
EX20, 00:04:36, -0.18, 2.29
EX20, 00:04:37, -0.18, 2.31
EX20, 00:04:37, -0.18, 2.33

EX20, 00:04:37, -0.18, 2.35
EX20, 00:04:37, -0.36, 2.38
EX20, 00:04:37, -0.36, 2.40
EX20, 00:04:37, -0.36, 2.42
EX20, 00:04:37, -0.36, 2.44
EX20, 00:04:38, -0.36, 2.47
EX20, 00:04:38, -0.36, 2.49
EX20, 00:04:38, -0.36, 2.51
EX20, 00:04:38, -0.36, 2.53
EX20, 00:04:38, -0.54, 2.56
EX20, 00:04:38, -0.54, 2.58
EX20, 00:04:38, -0.54, 2.60
EX20, 00:04:38, -0.54, 2.62
EX20, 00:04:39, -0.54, 2.65
EX20, 00:04:39, -0.54, 2.67
EX20, 00:04:39, -0.54, 2.69
EX20, 00:04:39, -0.54, 2.71
EX20, 00:04:39, -0.72, 2.73
EX20, 00:04:39, -0.72, 2.76
EX20, 00:04:39, -0.72, 2.78
EX20, 00:04:39, -0.72, 2.80
EX20, 00:04:40, -0.72, 2.82
EX20, 00:04:40, -0.72, 2.84
EX20, 00:04:40, -0.72, 2.87
EX20, 00:04:40, -0.72, 2.89
EX20, 00:04:40, -0.89, 2.91
EX20, 00:04:40, -0.89, 2.93
EX20, 00:04:40, -0.89, 2.95
EX20, 00:04:40, -0.89, 2.97
EX20, 00:04:41, -0.89, 3.00
EX20, 00:04:41, -0.89, 3.02
EX20, 00:04:41, -0.89, 3.04
EX20, 00:04:41, -0.89, 3.06
EX20, 00:04:41, -1.07, 3.08
EX20, 00:04:41, -1.07, 3.10

EX20, 00:04:41, -1.07, 3.12
EX20, 00:04:41, -1.07, 3.14
EX20, 00:04:42, -1.07, 3.16
EX20, 00:04:42, -1.07, 3.18
EX20, 00:04:42, -1.07, 3.20
EX20, 00:04:42, -1.07, 3.22
EX20, 00:04:42, -1.23, 3.24
EX20, 00:04:42, -1.23, 3.26
EX20, 00:04:42, -1.23, 3.28
EX20, 00:04:42, -1.23, 3.30
EX20, 00:04:43, -1.23, 3.32
EX20, 00:04:43, -1.23, 3.34
EX20, 00:04:43, -1.23, 3.36
EX20, 00:04:43, -1.23, 3.36
EX20, 00:04:43, -1.36, 3.36
EX20, 00:04:43, -1.36, 3.36
EX20, 00:04:43, -1.36, 3.36
EX20, 00:04:43, -1.36, 3.36
EX20, 00:04:44, -1.36, 3.36
EX20, 00:04:44, -1.36, 3.36
EX20, 00:04:44, -1.36, 3.36
EX20, 00:04:44, -1.36, 3.36
EX20, 00:04:44, -1.36, 3.36
EX20, 00:04:44, -1.36, 3.36
EX20, 00:04:44, -1.36, 3.36
EX20, 00:04:45, -1.36, 3.36
EX20, 00:04:45, -1.36, 3.36
EX20, 00:04:45, -1.36, 3.36
EX20, 00:04:45, -1.36, 3.36
EX20, 00:04:45, -1.36, 3.36
EX20, 00:04:45, -1.36, 3.36
EX20, 00:04:45, -1.36, 3.36
EX20, 00:04:45, -1.36, 3.36
EX20, 00:04:46, -1.36, 3.36
EX20, 00:04:46, -1.36, 3.36

EX20, 00:04:46, -1.36, 3.36
EX20, 00:04:46, -1.36, 3.36
EX20, 00:04:46, -1.36, 3.36
EX20, 00:04:46, -1.36, 3.36
EX20, 00:04:46, -1.36, 3.36
EX20, 00:04:46, -1.36, 3.36
EX20, 00:04:47, -1.36, 3.36
EX20, 00:04:47, -1.36, 3.36
EX20, 00:04:47, -1.36, 3.36
EX20, 00:04:47, -1.36, 3.36
EX20, 00:04:47, -1.36, 3.36
EX20, 00:04:47, -1.36, 3.36
EX20, 00:04:47, -1.36, 3.36
EX20, 00:04:47, -1.36, 3.36
EX20, 00:04:48, -1.36, 3.36
EX20, 00:04:48, -1.36, 3.36
EX20, 00:04:48, -1.36, 3.36
EX20, 00:04:48, -1.36, 3.36
EX20, 00:04:48, -1.36, 3.36
EX20, 00:04:48, -1.36, 3.36
EX20, 00:04:48, -1.36, 3.36
EX20, 00:04:48, -1.36, 3.36
EX20, 00:04:49, -1.36, 3.36
EX20, 00:04:49, -1.36, 3.36
EX20, 00:04:49, -1.36, 3.36
EX20, 00:04:49, -1.36, 3.36
EX20, 00:04:49, -1.36, 3.36
EX20, 00:04:49, -1.36, 3.36
EX20, 00:04:49, -1.36, 3.36
EX20, 00:04:49, -1.36, 3.36
EX20, 00:04:50, -1.36, 3.36
EX20, 00:04:50, -1.36, 3.36
EX20, 00:04:50, -1.36, 3.36
EX20, 00:04:50, -1.36, 3.36
EX20, 00:04:50, -1.36, 3.36

EX20, 00:04:50, -1.36, 3.36
EX20, 00:04:50, -1.36, 3.36
EX20, 00:04:50, -1.36, 3.36
EX20, 00:04:51, -1.36, 3.36
EX20, 00:04:51, -1.36, 3.36
EX20, 00:04:51, -1.36, 3.36
EX20, 00:04:51, -1.36, 3.36
EX20, 00:04:51, -1.36, 3.36
EX20, 00:04:51, -1.36, 3.36
EX20, 00:04:51, -1.36, 3.36
EX20, 00:04:51, -1.36, 3.36
EX20, 00:04:52, -1.36, 3.36
EX20, 00:04:52, -1.36, 3.35
EX20, 00:04:52, -1.36, 3.35
EX20, 00:04:52, -1.36, 3.35
EX20, 00:04:52, -1.36, 3.35
EX20, 00:04:52, -1.35, 3.35
EX20, 00:04:52, -1.35, 3.35
EX20, 00:04:53, -1.35, 3.34
EX20, 00:04:53, -1.35, 3.34
EX20, 00:04:53, -1.35, 3.34
EX20, 00:04:53, -1.35, 3.33
EX20, 00:04:53, -1.35, 3.33
EX20, 00:04:53, -1.35, 3.33
EX20, 00:04:53, -1.33, 3.32
EX20, 00:04:53, -1.33, 3.32
EX20, 00:04:54, -1.33, 3.32
EX20, 00:04:54, -1.33, 3.31
EX20, 00:04:54, -1.33, 3.31
EX20, 00:04:54, -1.33, 3.30
EX20, 00:04:54, -1.33, 3.30
EX20, 00:04:54, -1.33, 3.29
EX20, 00:04:54, -1.29, 3.29
EX20, 00:04:54, -1.29, 3.28
EX20, 00:04:55, -1.29, 3.28

EX20, 00:04:55, -1.29, 3.27
EX20, 00:04:55, -1.29, 3.27
EX20, 00:04:55, -1.29, 3.26
EX20, 00:04:55, -1.29, 3.25
EX20, 00:04:55, -1.29, 3.25
EX20, 00:04:55, -1.24, 3.24
EX20, 00:04:55, -1.24, 3.23
EX20, 00:04:56, -1.24, 3.23
EX20, 00:04:56, -1.24, 3.22
EX20, 00:04:56, -1.24, 3.21
EX20, 00:04:56, -1.24, 3.21
EX20, 00:04:56, -1.24, 3.20
EX20, 00:04:56, -1.24, 3.19
EX20, 00:04:56, -1.19, 3.19
EX20, 00:04:56, -1.19, 3.18
EX20, 00:04:57, -1.19, 3.17
EX20, 00:04:57, -1.19, 3.16
EX20, 00:04:57, -1.19, 3.15
EX20, 00:04:57, -1.19, 3.15
EX20, 00:04:57, -1.19, 3.14
EX20, 00:04:57, -1.19, 3.13
EX20, 00:04:57, -1.12, 3.12
EX20, 00:04:57, -1.12, 3.11
EX20, 00:04:58, -1.12, 3.11
EX20, 00:04:58, -1.12, 3.10
EX20, 00:04:58, -1.12, 3.09
EX20, 00:04:58, -1.12, 3.08
EX20, 00:04:58, -1.12, 3.07
EX20, 00:04:58, -1.12, 3.06
EX20, 00:04:58, -1.06, 3.05
EX20, 00:04:58, -1.06, 3.04
EX20, 00:04:59, -1.06, 3.04
EX20, 00:04:59, -1.06, 3.03
EX20, 00:04:59, -1.06, 3.02
EX20, 00:04:59, -1.06, 3.01

EX20, 00:04:59, -1.06, 3.00
EX20, 00:04:59, -1.06, 2.99
EX20, 00:04:59, -0.98, 2.98
EX20, 00:04:59, -0.98, 2.97
EX20, 00:05:00, -0.98, 2.96
EX20, 00:05:00, -0.98, 2.95
EX20, 00:05:00, -0.98, 2.94
EX20, 00:05:00, -0.98, 2.93
EX20, 00:05:00, -0.98, 2.92
EX20, 00:05:00, -0.98, 2.91
EX20, 00:05:00, -0.90, 2.90
EX20, 00:05:00, -0.90, 2.89
EX20, 00:05:01, -0.90, 2.88
EX20, 00:05:01, -0.90, 2.87
EX20, 00:05:01, -0.90, 2.86
EX20, 00:05:01, -0.90, 2.85
EX20, 00:05:01, -0.90, 2.84
EX20, 00:05:01, -0.90, 2.83
EX20, 00:05:01, -0.82, 2.82
EX20, 00:05:02, -0.82, 2.81
EX20, 00:05:02, -0.82, 2.80
EX20, 00:05:02, -0.82, 2.79
EX20, 00:05:02, -0.82, 2.78
EX20, 00:05:02, -0.82, 2.77
EX20, 00:05:02, -0.82, 2.75
EX20, 00:05:02, -0.82, 2.74
EX20, 00:05:02, -0.73, 2.73
EX20, 00:05:03, -0.73, 2.72
EX20, 00:05:03, -0.73, 2.71
EX20, 00:05:03, -0.73, 2.70
EX20, 00:05:03, -0.73, 2.69
EX20, 00:05:03, -0.73, 2.68
EX20, 00:05:03, -0.73, 2.67
EX20, 00:05:03, -0.73, 2.65
EX20, 00:05:03, -0.64, 2.64

EX20, 00:05:04, -0.64, 2.63
EX20, 00:05:04, -0.64, 2.62
EX20, 00:05:04, -0.64, 2.61
EX20, 00:05:04, -0.64, 2.60
EX20, 00:05:04, -0.64, 2.58
EX20, 00:05:04, -0.64, 2.57
EX20, 00:05:04, -0.64, 2.56
EX20, 00:05:04, -0.55, 2.55
EX20, 00:05:05, -0.55, 2.53
EX20, 00:05:05, -0.55, 2.52
EX20, 00:05:05, -0.55, 2.51
EX20, 00:05:05, -0.55, 2.50
EX20, 00:05:05, -0.55, 2.49
EX20, 00:05:05, -0.55, 2.47
EX20, 00:05:05, -0.55, 2.46
EX20, 00:05:05, -0.45, 2.45
EX20, 00:05:06, -0.45, 2.43
EX20, 00:05:06, -0.45, 2.42
EX20, 00:05:06, -0.45, 2.41
EX20, 00:05:06, -0.45, 2.40
EX20, 00:05:06, -0.45, 2.38
EX20, 00:05:06, -0.45, 2.37
EX20, 00:05:06, -0.45, 2.36
EX20, 00:05:06, -0.34, 2.34
EX20, 00:05:07, -0.34, 2.33
EX20, 00:05:07, -0.34, 2.32
EX20, 00:05:07, -0.34, 2.30
EX20, 00:05:07, -0.34, 2.29
EX20, 00:05:07, -0.34, 2.28
EX20, 00:05:07, -0.34, 2.26
EX20, 00:05:07, -0.34, 2.25
EX20, 00:05:07, -0.24, 2.24
EX20, 00:05:08, -0.24, 2.22
EX20, 00:05:08, -0.24, 2.21
EX20, 00:05:08, -0.24, 2.20

EX20, 00:05:08, -0.24, 2.18
EX20, 00:05:08, -0.24, 2.17
EX20, 00:05:08, -0.24, 2.15
EX20, 00:05:08, -0.24, 2.14
EX20, 00:05:09, -0.13, 2.13
EX20, 00:05:09, -0.13, 2.11
EX20, 00:05:09, -0.13, 2.10
EX20, 00:05:09, -0.13, 2.08
EX20, 00:05:09, -0.13, 2.07
EX20, 00:05:09, -0.13, 2.05
EX20, 00:05:09, -0.13, 2.04
EX20, 00:05:09, -0.13, 2.02
EX20, 00:05:10, -0.01, 2.01
EX20, 00:05:10, -0.01, 1.99
EX20, 00:05:10, -0.01, 1.98
EX20, 00:05:10, -0.01, 1.97
EX20, 00:05:10, -0.01, 1.95
EX20, 00:05:10, -0.01, 1.94
EX20, 00:05:10, -0.01, 1.92
EX20, 00:05:10, -0.01, 1.91
EX20, 00:05:11, 0.11, 1.89
EX20, 00:05:11, 0.11, 1.88
EX20, 00:05:11, 0.11, 1.86
EX20, 00:05:11, 0.11, 1.85
EX20, 00:05:11, 0.11, 1.83
EX20, 00:05:11, 0.11, 1.81
EX20, 00:05:11, 0.11, 1.80
EX20, 00:05:11, 0.11, 1.78
EX20, 00:05:12, 0.23, 1.77
EX20, 00:05:12, 0.23, 1.75
EX20, 00:05:12, 0.23, 1.74
EX20, 00:05:12, 0.23, 1.72
EX20, 00:05:12, 0.23, 1.71
EX20, 00:05:12, 0.23, 1.69
EX20, 00:05:12, 0.23, 1.68
EX20, 00:05:12, 0.23, 1.66

EX20, 00:05:13, 0.35, 1.65
EX20, 00:05:13, 0.35, 1.64
EX20, 00:05:13, 0.35, 1.62
EX20, 00:05:13, 0.35, 1.61
EX20, 00:05:13, 0.35, 1.59
EX20, 00:05:13, 0.35, 1.58
EX20, 00:05:13, 0.35, 1.57
EX20, 00:05:13, 0.35, 1.55
EX20, 00:05:14, 0.46, 1.54
EX20, 00:05:14, 0.46, 1.53
EX20, 00:05:14, 0.46, 1.52
EX20, 00:05:14, 0.46, 1.50
EX20, 00:05:14, 0.46, 1.49
EX20, 00:05:14, 0.46, 1.48
EX20, 00:05:14, 0.46, 1.47
EX20, 00:05:14, 0.46, 1.46
EX20, 00:05:15, 0.55, 1.45
EX20, 00:05:15, 0.55, 1.44
EX20, 00:05:15, 0.55, 1.42
EX20, 00:05:15, 0.55, 1.42
EX20, 00:05:15, 0.55, 1.41
EX20, 00:05:15, 0.55, 1.40
EX20, 00:05:15, 0.55, 1.39
EX20, 00:05:15, 0.55, 1.38
EX20, 00:05:16, 0.63, 1.37
EX20, 00:05:16, 0.63, 1.36
EX20, 00:05:16, 0.63, 1.35
EX20, 00:05:16, 0.63, 1.35
EX20, 00:05:16, 0.63, 1.34
EX20, 00:05:16, 0.63, 1.33
EX20, 00:05:16, 0.63, 1.33
EX20, 00:05:17, 0.63, 1.32
EX20, 00:05:17, 0.68, 1.32
EX20, 00:05:17, 0.68, 1.31
EX20, 00:05:17, 0.68, 1.31
EX20, 00:05:17, 0.68, 1.31
EX20, 00:05:17, 0.68, 1.30

EX20, 00:05:17, 0.68, 1.30
EX20, 00:05:17, 0.68, 1.30
EX20, 00:05:18, 0.68, 1.29
EX20, 00:05:18, 0.71, 1.29
EX20, 00:05:18, 0.71, 1.29
EX20, 00:05:18, 0.71, 1.29
EX20, 00:05:18, 0.71, 1.29
EX20, 00:05:18, 0.71, 1.29
EX20, 00:05:18, 0.71, 1.29
EX20, 00:05:18, 0.71, 1.29
EX20, 00:05:19, 0.71, 1.29
EX20, 00:05:19, 0.70, 1.30
EX20, 00:05:19, 0.70, 1.30
EX20, 00:05:19, 0.70, 1.30
EX20, 00:05:19, 0.70, 1.30
EX20, 00:05:19, 0.70, 1.31
EX20, 00:05:19, 0.70, 1.31
EX20, 00:05:19, 0.70, 1.32
EX20, 00:05:20, 0.70, 1.32
EX20, 00:05:20, 0.67, 1.33
EX20, 00:05:20, 0.67, 1.33
EX20, 00:05:20, 0.67, 1.34
EX20, 00:05:20, 0.67, 1.35
EX20, 00:05:20, 0.67, 1.35
EX20, 00:05:20, 0.67, 1.36
EX20, 00:05:20, 0.67, 1.37
EX20, 00:05:21, 0.67, 1.38
EX20, 00:05:21, 0.61, 1.39
EX20, 00:05:21, 0.61, 1.40
EX20, 00:05:21, 0.61, 1.40
EX20, 00:05:21, 0.61, 1.42
EX20, 00:05:21, 0.61, 1.43
EX20, 00:05:21, 0.61, 1.44
EX20, 00:05:21, 0.61, 1.45
EX20, 00:05:22, 0.61, 1.46
EX20, 00:05:22, 0.53, 1.47
EX20, 00:05:22, 0.53, 1.48

EX20, 00:05:22, 0.53, 1.49
EX20, 00:05:22, 0.53, 1.51
EX20, 00:05:22, 0.53, 1.52
EX20, 00:05:22, 0.53, 1.53
EX20, 00:05:22, 0.53, 1.55
EX20, 00:05:23, 0.53, 1.56
EX20, 00:05:23, 0.43, 1.57
EX20, 00:05:23, 0.43, 1.59
EX20, 00:05:23, 0.43, 1.60
EX20, 00:05:23, 0.43, 1.62
EX20, 00:05:23, 0.43, 1.63
EX20, 00:05:23, 0.43, 1.65
EX20, 00:05:24, 0.43, 1.67
EX20, 00:05:24, 0.43, 1.68
EX20, 00:05:24, 0.30, 1.70
EX20, 00:05:24, 0.30, 1.72
EX20, 00:05:24, 0.30, 1.73
EX20, 00:05:24, 0.30, 1.75
EX20, 00:05:24, 0.30, 1.77
EX20, 00:05:24, 0.30, 1.79
EX20, 00:05:25, 0.30, 1.81
EX20, 00:05:25, 0.30, 1.82
